@ la carte	If you order la carte in Dishes.
@handcuff	When you handcuff someone, you apply handcuffs on that person; A handcuff is one of the two lockable linked metal rings for holding a prisoner’s wrists.
@handcuffs	Handcuffs are the two lockable linked metal rings for holding a prisoner’s wrists.--
@handicap	Something that makes someone disadvantaged. This often refers to being disabled physically or mentally; A change made in a race or competition to make it more equal. This might involve giving one player more time, or extra points at the start; To figure out who has the best chance of winning a race or competition; To be disadvantaged
@handkerchief	A handkerchief is a cloth, usually white, used to clean one's face of sweat, etc.
@handle	A handle is the part of an object that you hold with your hand when you want to use or move the object. Some examples of handles are: the shaft of a sword, the knob of a door, etc; ; A handle is a nickname or pseudonym; A handle is a 10 fl oz (285&amp;nbsp;ml) glass of beer in the Northern Territory; , A handle is a 1.75-liter (half-gallon) bottle of alcohol; If you handle something, you touch it, you feel it with your hand; How you handle an object is how you use it; To give and take; to have something pass through your hands; to buy and sell; To deal with; to make a business of; To treat; to use, well or ill; To manage; to control; to practice skill upon.
@handout	A handout is money someone gives without expecting to get it back.--
@handshake	A handshake is when two people hold have agreed on something.
@handsome	if a male is handsome, he is good-looking.--
@handwrite	If you handwrite something, you write it manually, normally used to emphasize that it is not being typed.--
@handwriting	Handwriting is writing created by hand instead of computer.--
@handwritten	If something is handwritten, it was done with a writing tool (such as a pen or a pencil) onto a piece of paper.
@handy	If something is handy, it is easy to use, or useful; If something is handy, then it is close by, or within reach. --
@hang	When you hang things, you suspend them in the air using rope, wire, or some other means; When a person is held in the air by a rope around his/her neck until dead, the person is hanged. --
@hangar	A hangar is a large garage-like structure where aircraft are kept; If you hangar and aircraft, you store it in a hangar.--
@hanger	A hanger is a device to hang clothing on.
@hanging	A form of capital punishment where a person is held in the air by a rope around his/her neck until they are dead; To kill by hanging.
@hangover	A hangover is a group of symptoms that can include headache. It can be caused by drinking alcohol, or by other things.--
@Hangzhou	Hangzhou is a city in China.
@hanker	When you hanker for something, you want, desire and crave for it.--
@Hannah	Hannah is a female given name.
@Hannibal	Hannibal is a male given name; Hannibal is a city in Missouri
@Hanoi	Hanoi is the capital city of Vietnam.
@Hansard	Hansard is the official report of debates and other proceedings in parliaments.--
@Haoreima	Haoreima is an ancient Meitei goddess of diseases, illnesses, souls and spirits; Haoreima is a female given name from Meitei language. "; Haoreima is an ancient Meitei goddess of diseases, illnesses, souls and spirits; Haoreima is a female given name from Meitei language.
@happen	if something happens, it starts or changes without a plan.--
@happening	If something is happening, it is trendy.--
@happily	By a good chance; In a happy or cheerful manner.--
@happiness	Happiness is the emotion of being happy; joy.
@happy	When you feel happy, you feel good, usually because something nice has happened; A happy situation or event makes people happy; Lucky. 
@harass	If you harass someone, you annoy them continuously; When you harass someone, you disturb that person in a sexual way.--
@harassment	Harassment refers to repeatedly annoying a person or a few people until they become and stressed; Harassment refers to a crime whereby a person keeps repeatedly annoying someone else even though he/she has been told to stop. 
@harbor	A harbor is some water in a curve of land where it's safe for boats because there are no big waves; To provide a harbor or safe place for something or someone; To take refuge or shelter somewhere; To hold onto an idea. 
@hard	If something is hard, it is not soft; If something is hard, it takes a lot of work to do or understand; If something is hard, it is sudden and sharp; If a drink is hard, it is strong; If something is hard, it cannot be questioned; it is not questionable; If someone is hard, they are severe; they are unfriendly; If something is done hard, it is done with a lot of effort; A hard is a beach or slope that is firm that is a good place to take a boat out of the water.
@hard feelings	When someone has hard feelings towards someone, they are angry at that person because of something that happened in the past.
@hard science	Hard science is a theories. Some hard sciences are mathematics, biology, physics, and geology.
@hard up	If you are hard up for something, such as money, you really need it. 
@hard-hearted	If you are hard-hearted, you are uncaring about other people's feelings. 
@harden	If you harden something, then you make it hard, stiff, or make it more resistant. --
@hardier	"--
@hardly	Not much, very little; Not at all; You can use hardly show you disagree a lot and are upset.
@hardware	Tools and supplies needed to build and repair things; The part of the computer that is not software; the part that includes the motherboard and memory disks
@hardy	If a living thing is hardy, it has no difficulties growing and staying healthy, even under bad conditions.
@hare	A type of small animal with long ears, similar to a large rabbit.
@Harley	Harley is a male given name.
@harm	Harm is the damage, injury or problems caused by something; If you harm something, you damage or injure it, or cause it problems.
@harmful	Something that causes harm, something that can cause injury, damage, or loss. 
@harmless	If something is harmless, it does not cause harm or danger. "; If something is harmless, it does not cause harm or danger. 
@harmonica	A harmonica is a small instrument that is blown onto to make a sound.--
@harmonious	If something is harmonious, it sounds pleasant and tuneful. --
@harmonise	If you harmonise, you play notes or sing in harmony; If you harmonise something, you make things compatible or consistent--
@harmonize	If you harmonize, you play notes or sing in harmony; If you harmonize something, you make things compatible or consistent--
@harmony	Harmony is when two or more notes sound good at the same time; In art, harmony is using colors which look good together; A feeling of harmony means a feeling of close understanding with no conflict.
@Harold	Harold is a male given name.
@Haroun	Haroun is the name of the Daraawiish government. 
@haroun	The haroun was the name of the Daraawiish government. 
@harpoon	A harpoon is a type of spear that is attached to a rope; If you harpoon, you attack something using a harpoon.--
@Harrisburg	Harrisburg is the capital of Pennsylvania‎. "; Harrisburg is the capital of Pennsylvania‎.
@Harrison	Harrison is a male given name.
@Harry	Harry is a nickname of the male given names Henry or Harold.--
@harry	To harry is to annoy, harass and cause distress over and over again; To harry means to attack or raid a town in a war.
@harsh	When someone is harsh, that person is very unpleasant, rough and cruel.
@harshly	If you treat someone harshly, you treat them in a cruel or severe way; If you treat someone harshly, you treat them in a cruel or severe way.
@hartal	In India, a hartal is closing a shop or not working as part of a political protest.--
@harvest	Harvest is the time that you bring the crops in from the fields; Harvest is the act of bring the crops in from the fields; A harvest is the crops that you bring in at the end of a growing season; If you harvest something, you collect it after growing it.
@harvestman	A person who works in the fields to bring in the ripe crops; An arachnid from the order Opiliones that has very long, thin legs.
@Harvey	Harvey is a male given name.
@Haryana	Haryana is a state in India.
@Haryanvi	Haryanvi is a language of India.
@hash	Hash is a kind of chopped meat and vegetable that are mixed together; A symbol ("; "), also known as the number sign; A type of drug.
@hashtag	A hashtag or '''; ''' is used on social media to express a feeling or to show what the post relates to; If you hashtag a hashtag.--
@hassium	Hassium is a synthetic element with an atomic number of 108 and symbol Hs.
@hassle	A hassle is something that is more difficult than it should be because of problems; When you hassle someone, you give that person a hard time, annoy or a bother; Trying to start a fight.
@haste	If you make haste, you try to do something quickly and soon; Your haste is the careless speed you do something with.
@hasten	If you hasten to do something, you try to do it very soon and very quickly; If you hasten an event, you try to make it happen very soon and very quickly.
@hastily	If something is done hastily, it is done without much thought; it is done carelessly; If something is done hastily, it is done quickly; it is done in a fast manner.--
@hasty	When something is hasty, it is done in haste, very quickly or in a hurried manner. 
@hat	A hat is a piece of clothing that you wear on your head.
@hatch	To hatch from an egg; To shade an area of (a drawing, diagram, etc.) with thin lines; A hatch is an opening.
@hatchback	A car with a sloping, hinged rear door that opens upward; The door itself.
@hatching	Short for headquarters.
@hate	If you hate something you dislike it strongly; Hate is a feeling of strong dislike; A hate is something that you dislike strongly.
@hated	If something is hated, it is strongly disliked.--
@hatred	Hatred is another word for hate. If you have hatred for someone, then you very strongly dislike that person. 
@haul	When you haul something heavy, you pull it up with big force, or drag with big force.
@haunt	A haunt is a place where someone is regularly found at; If a ghost haunts a place, it visits and appears at the place frequently.
@Havana	Havana is the capital city of Cuba.
@have	Someone has something if the thing is in their hands. The person is holding or gripping it; If you have &lt;u&gt;to&lt;/u&gt; do something, you must do it; Someone has something if the thing is that person's thing: the person owns it; it belongs to the person; If you have you hold something in the mind; If you have you join something; You use have to say that you suffer from something or to tell the experience; You use have to form the perfect aspect.
@have a bat in the belfry	To have a bat in the belfry is to be crazy.
@have a yen for	If you have a yen for something, you want it.
@haven	A haven is a place of safety or refuge. --
@Hawaii	Hawaii is a state of the United States of America.
@hawk	A hawk is a type of bird that eats meat; To coughing up phlegm.--
@hay	Hay is tall grass that has been cut and dried. Hay is often used to feed animals.
@Hayden	Hayden is a male given name.
@hayride	A hayride is a ride in a wagon filled with hay. It is typically held in the evenings around Halloween for a group of people who tell stories, sing, drink cider, et cetera.
@hazard	A hazard is something that is a danger and a risk to people; When you hazard, you take a risk or a chance in doing something.--
@haze	Haze is thin fog, slight mist, thin cloud and slight smoke
@hazy	If it is a hazy day, the sky is not clear and covered by a haze.--
@head	The head is the highest and most important part of the body; The head Is the owner of something; The bathroom on a ship is called the head; To go in a direction is to head there.
@headache	A headache is a pain in your head. 
@headbutt	If you headbutt someone or something, you hit it with your head or forehead.
@headdress	A headdress is anything that is worn on the head, but especially something very decorative. 
@header	A header is the text at the very top of the page; In football, a header is a goal scored by hitting the ball with one's head--
@heading	A heading is the title or topic of a document, article or sections.--
@headlight	A headlight is a bright light at the front of a car that is used to illuminate the road when driving at night.--
@headline	Something that is on a front cover page. Especially on newspapers.
@headmaster	A headmaster is a man who is in charge of a school.--
@headphone	; A headphone is a very little machine near a person's ear that makes sound.
@headquarters	A headquarters is the main building in control of whatever is going on in an organization; A headquarters is a military command center that controls and commands troops.
@headrest	A headrest is a support for the head.--
@headword	A word that is used as the title of a section, especially in a dictionary, encyclopedia, or thesaurus; A headword is the word under which a set of related dictionary or encyclopedia entries appears; The headword of a phrase is the most important word in the phrase.
@heal	If a wound (injury) heals it goes away; If you heal your wounds or diseases leave you. Your body repairs itself, so you get better; If you heal another person or animal you repair their body. You make wounds or diseases leave them.
@healer	A healer is someone who helps other people get well from disease or injury.
@health	If you talk about the health of a person or animal, you are talking about whether they are sick or not; If you have health you are not sick (do not have disease) and are not hurt.
@healthy	A healthy person is someone who is not sick. They are strong and will probably live a long time; Healthy things leads to better health.
@heap	A heap is a big pile of things, usually thrown in the pile and not in any order; A heap is a lot of something; If you heap something, you pile it up high; If you heap something, you give a lot of it.--
@hear	If you hear a sound, you notice it with your ear.
@hear through the grapevine	When you hear something through the grapevine, you hear it from other people and not from the source, which are usually rumors.
@hearing	If you hear something, you use your ears to get a sound from it; The act of hearing or the quality of being able to hear; A trial in a court of law or another kind of event where a group listens to people and makes a formal decision.
@heart	The part of the body that pumps blood; Where emotions are; Center, core; for others, compassion. 
@hearts	One of the four suits of playing cards, marked with the symbol ♥.--
@hearty	Hearty means to have good health and vigor.
@heat	Heat is a kind of energy. It is the quality things have when they are warm or hot; To make something hot.
@heated	If a situation is heated, it is very agitated.--
@heater	A heater is a machine that makes air or water hotter.
@heath	A heath is an open area with grass and small plants, especially in the UK.--
@heathen	A person who has no religion and does not believe in anything spiritual; A wild or immoral person; A pagan who tries to follow the religion of ancient Germany or Scandinavia. This religion is often called Asatru or Heathenry; A person who is not a Christian; Not believing in any religion or anything spiritual. This could also mean an idea that is against all religion; or immoral; Having to do with the religion of ancient Germany or Scandinavia; about Heathenry; Not Christian.
@heather	Heather is a small evergreen shrub, Calluna vulgaris, with pink or purple flowers.--
@heating	The heating is the system that keeps a house or building warm.
@heave	If you heave something heavy, then you pull it with a lot of strength
@heaven	In some religions and myths, heaven is a place where you may go after you die. Heaven is usually seen as a happy place where good people are rewarded; The sky; The skies or places in outer space; Much happiness, or a cause of much happiness.
@heavenly	Heavenly things are related to heaven in some religions; If something is heavenly, it is extremely pleasant; Heavenly things are related to outer space or located there.
@heavens	The sky; You use heavens to show that you are surprised about something.--
@heavenward	To move heavenward is to move in the direction of heaven. 
@heavenwards	To move heavenwards is to move in the direction of heaven.
@heavily	Heavily is a quality of heavy, a great weight, load, effort, or to a large amount. 
@heavy	Heavy is having a lot of weight; Having a lot of seriousness
@heavy water	Heavy water is a form of water. Instead of the two hydrogen atoms that normal water has, heavy water has two deuterium atoms; If you are in heavy water, you are in big trouble.
@hebephile	A hebephile is an adult who is sexually attracted to pubescents.
@hebephilia	Hebephilia is an adult's sexual attraction to pubescents.
@hebephilic	Of, relating, or pertaining to hebephilia.--
@hebephilically	Hebephilically is an adverb that describes hebephilic behaviour.
@hebo	A hebo is an adult who is sexually attracted to preteens or tweenagers.
@Hebrew	Jewish; A Hebrew book is written in the Hebrew language; A Jewish person; The Hebrew language.--
@heck	Heck is a word used instead of the swear word "hell".--
@Hector	Hector is a male given name.
@hedge	A hedge is a plant with green leaves that has been planted in a straight line to divide a space.
@hedgehog	A hedgehog is a small insect-eating mammal, whose back is completely covered with short spines.
@hedgerow	A hedgerow is a row of bushes or trees that form a hedge.--
@heedless	If someone is heedless, they are careless or thoughtless.
@heel	A part of the foot at the back where it becomes the leg; The part of a shoe that supports the foot's heel; To follow someone closely at their heels.
@height	The distance of something from the bottom of it to the top; how tall something is; The highest part of something.--
@heighten	If a sense, awareness, or risk heightens, it increases or becomes stronger. 
@heir	An heir is the person who gets the property or money when someone dies. --
@heiress	An heiress is a female person who gets the property or money when someone dies.--
@heirloom	Heirloom is a valued possession that has been pass down through the generations. --
@Helen	Helen is a female given name.
@Helena	Helena is a female given name; Helena is the capital of Montana. Ca..."; Helena is a female given name; Helena is the capital of Montana.
@helicopter	A helicopter is a type of aircraft. It does not have wings, but has two or more long blades which rotate. It is able to move in any direction, forward or back, up or down, or stay in one place. --
@heliocentric	Heliocentric means Centered on the sun.
@helipad	A helipad is a platform for helicopters to land and take off from. It is usually marked with a letter "H".--
@helium	Helium is a colourless gas that has an atomic number of 2 and the symbol He.
@hell	In some religions and myths, hell is a place where you may go after you die. Hell is usually seen as a bad place where bad people are punished; Something that is very hard to do or makes you suffer; You say hell when you are having a hard time; Hell may be added to show strong feeling.
@hello	You say, "hello" in greeting when you meet someone new or someone you know.
@helm	A helm is a steering wheel of a ship; If you helm a boat, you are in charge of steering it; If you helm an organization, you lead them in doing something.--
@helmet	A helmet is a type of hat that protects a person's head.
@help	If you help another person do something, you do things to make it easier for them to do the thing, or you do part of it for them; If you can't help doing something or can't help but do it, you cannot avoid it. You do it even without wanting or planning to; Help is the act of helping; The help is people who work in a home cooking, cleaning, etc.
@help itself	serve itself; buy or take things for itself; steal
@Help:Creating a new entry	First, on the new entry here, type in &lt;nowiki&gt;; Second, right below the &lt;nowiki&gt;; Third, right below that, type in the &lt;nowiki&gt;; &lt;/nowiki&gt; followed by the definition of the word in Simple English. The definition can be simplified from the English Wiktionary's entry for the same word; Fourth, on the English Wiktionary's entry for the word, see if there is a heading titled, Pronunciation. If there is a heading titled Pronunciation, see if there are any pronunciations for the word. Copy them if there are and paste them above the &lt;nowiki&gt;; Fifth, if there are any Synonyms or Antonyms for the word that you made on the English Wiktionary's entry for the entry here you are making, add them underneath the headings &lt;nowiki&gt;; Sixth, if the English Wiktionary has a heading titled Derived terms or Related terms, take the most commonly used of them and add them to a heading underneath any Synonym or Antonym headings titled &lt;nowiki&gt;; Seventh, if the entry that you made belongs in a category, put it in that category. For example, add the category :Category:Foods to the entry for strawberry; Eighth, look on the English Wiktionary's entry for the word you are creating. If there is a heading titled Alternate spellings, add a heading above the &lt;nowiki&gt;; Ninth, if you can have more than one of the same type of noun, for example, five balloons, then add the &lt;nowiki&gt;&lt;/nowiki&gt; template right after the &lt;nowiki&gt;; &lt;/nowiki&gt; of the definition. This rule only needs to be followed for noun entries; However, if the noun cannot be quantified, for example, like clarity, then follow these:; &lt;/nowiki&gt; of the definition line, add &lt;nowiki&gt;&lt;/nowiki&gt; in the same place. This rule only needs to be followed for noun entries; Finally, add the interwiki link to the English Wiktionary using the following syntax: &lt;nowiki&gt;en:&lt;insert title of entry here&gt;&lt;/nowiki&gt;If there is no Pronunciation, Synonyms, Antonyms, Derived terms, Related terms, or Alternate spellings headings on the English Wiktionary's entry for the word you are wanting to add, then don't add them.*For an example of what a countable noun entry should be formatted like, see Help:Creating a new entry/Example noun entry 1.*For an example of what an uncountable noun entry should be formatted like, see Help:Creating a new entry/Example noun entry 2; Instead of adding &lt;nowiki&gt;; Instead of adding &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt;, type in &lt;nowiki&gt;&lt;/nowiki&gt; instead; Please be warned when making verb entries. Some of the tenses of the verb can be irregular. For example, the verb go is irregular. Instead of adding just the template, add the following (example): &lt;nowiki&gt;&lt;/nowiki&gt; instead. The syntax is as follows: &lt;nowiki&gt;&lt;/nowiki&gt;; Instead of adding &lt;nowiki&gt;; Instead of adding &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt;, type in &lt;nowiki&gt;&lt;/nowiki&gt; instead. When adding adjective entries, there is an extra step(s) that one must take as well:; When looking at the English Wiktionary's entry for the word you are adding, see if the adjective is comparable or not comparable. If it is comparable, instead of just &lt;nowiki&gt;&lt;/nowiki&gt;, add &lt;nowiki&gt;&lt;/nowiki&gt; to the entry in the same spot as the previous types of entries. If it is not comparable, instead of just &lt;nowiki&gt;&lt;/nowiki&gt;, add &lt;nowiki&gt;&lt;/nowiki&gt; to the entry in the same spot as the previous types of entries; If the adjective has specific spellings of the comparative and superlative tenses of the word, for example, quick, quicker, and quickest, type this in: &lt;nowiki&gt;&lt;/nowiki&gt;; Instead of adding &lt;nowiki&gt;; Instead of adding &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt; or &lt;nowiki&gt;&lt;/nowiki&gt; templates, type in a &lt;nowiki&gt;&lt;/nowiki&gt; template instead.Most of these entries end in -ly.If it can be compared, follow this rule:; Instead of adding &lt;nowiki&gt;&lt;/nowiki&gt;, add &lt;nowiki&gt;&lt;/nowiki&gt;.*For an example of a comparative adverb, look at Help:Creating a new entry/Example adverb entry 1.*For an example of an adverb that cannot be compared, look at Help:Creating a new entry/Example adverb entry 2; Synonyms and antonyms should be written underneath the part of speech for which they are antonyms and synonyms; Categories and interwikis go at the bottom of the page instead of at the bottom of both the noun and verb entries. You just write the interwiki and category at the bottom of the entire entry; Make sure that they are proper parts of speech for said word you are writing an entry for; After you have written all of the parts of speeches in your new entry, look on the English Wiktionary to see if it has an entry for the same word that you are writing an entry here for; If it does have one, at the bottom of your entry, add the following:; Once you save the page, the interwiki will be added to your entry; &lt;insert definition&gt;; If something or someone is strong, they have a lot of strength.
@Help:Creating a new entry/Example adjective entry 1	&lt;insert definition here&gt;
@Help:Creating a new entry/Example adjective entry 2	&lt;insert definition here&gt;
@Help:Creating a new entry/Example adjective entry 3	&lt;insert definition here&gt;
@Help:Creating a new entry/Example adverb entry 1	&lt;insert definition here&gt;
@Help:Creating a new entry/Example adverb entry 2	&lt;insert definition here&gt;
@Help:Creating a new entry/Example noun entry 1	&lt;insert definition here&gt;
@Help:Creating a new entry/Example noun entry 2	&lt;insert definition here&gt;
@Help:Creating a new entry/Example verb entry 1	&lt;insert definition here&gt;
@Help:Creating a new entry/Example verb entry 2	&lt;insert definition here&gt;
@helper	A helper is a person who helps you to do something. --
@helpful	If something is helpful it can or does help in some way; A short, more polite way of saying "bullshit" or "bollocks"; Bahamas, a member state of the United Nations; Bridgestone, a company that makes tires; Short for Bachelor of Science, a four year college or university degree; The statistic for "blown saves"; A balance sheet.
@helping	A helping is a portion or serving of food that one takes for oneself, or to which one help oneself.--
@helping verb	Helping verb is another word for auxiliary verb.
@Helsinki	Helsinki is the capital city of Finland.
@hem	The hem of clothes is the bottom edge of a cloth, shirt, dress or skirt, which has been turned under and sewn.
@hemisphere	A hemisphere is half of a sphere.--
@hemophilia	Hemophilia is a medical condition where the body's ability of the blood to clot is severely reduced, causing the sufferer to bleed severely from even a slight injury.--
@hemophobia	hemophobia is the fear of blood.
@hemp	Hemp is a herb that cannabis is produced from.
@hen	A hen is a female bird; A hen is a female chicken, usually one kept for its eggs; ; A hen is a woman.--
@hence	You use x hence y to say that y is a result of x; From this time/point
@henceforth	From this time or point forward.
@henchman	A henchman is a loyal follower or subordinate who is usually prepared to do violent things."; A henchman is a loyal follower or subordinate who is usually prepared to do violent things.--
@hendecagon	A hendecagon is a shape with eleven sides.
@henna	Henna is a reddish plant used for making tattoos and hair coloring; A reddish-brown color.
@hennas	Alternate (geek) spelling of "Newbie" - A person who is new (to a subject, place, viewpoint, etc)
@Henrietta	Henrietta is a female given name.
@Henry	Henry is a male given name.
@Hephaestus	Hephaestus is the Greek god of artisans, fire, metallurgy, smiths and volcanoes.
@heptadecagon	A heptadecagon is a shape that has 17 sides and 17 angles.&lt;gallery&gt;File:Heptadecagon.svg Heptadecagon&lt;/gallery&gt;
@heptagon	A heptagon is a shape with seven sides.
@her	You use her instead of the name of a person, to talk about a woman or girl. (used in the object or complement position, never as a subject); If you say something is her thing, you mean it belongs to a particular woman or girl.
@Hera	Hera is the Greek goddess of marriage and birth, and the queen of the gods.
@Herat	Herat is a city in Afghanistan.
@herb	Any leaves or seeds are used in medicine; Marijuana; A plant whose stem is not woody.
@herbal	Made from or with an herb (or herbs).
@Herbert	Herbert is a male given name.
@herbicide	Herbicide is a chemical substance that is used to kill plants."; Herbicide is a chemical substance that is used to kill plants.--
@herbivore	A herbivore is an animal that eats on plants only.--
@herd	A herd is a large group of animals of the same kind, a group of elephants, cattle, etc.--
@here	In this place, the current location.
@hereditary	Hereditary is something that is passed on as an inheritance, by last will or intestate; If a disease is hereditary, it is passed from a parent to offspring in the genes
@heretic	A heretic is someone who in the opinion of other people believes the opposite to the basic beliefs of a religion he claims to belong to.--
@heritage	Heritage is the sum total of our history. It means what we gained from the past.
@Herman	Herman is a male given name.
@hermaphrodite	A hermaphrodite is a living organism that is both male and female.
@hermaphroditic	of or pertaining to hermaphroditism.
@hermaphroditism	Hermaphroditism is the condition of having both male and female reproductive organs.--
@Hermione	Hermione is a female given name. "; Hermione is a female given name.
@hermit	A hermit is a person who lives alone, far from other people, and does not like to interact with other people; A hermit is a religious person who lives alone and does not like to interact with other people for religious reasons.
@hermit crab	A hermit crab is a kind of crab that uses empty seashells as their homes.--
@hero	A hero is a person who is very enemies of the people; Your hero is a person you greatly admire. This may also be someone you want to be similar to; Your hero is someone who saves or defends you; A hero is the main character in a story or film (movie); , Short for hero sandwich; A good person with special powers; a superhero.
@hero sandwich	A hero sandwich is a long sandwich. 
@heroic	If something you do is heroic is like something a hero would do; it is very brave or difficult to do; If you are heroic you are a hero or like a hero; you do heroic things; If story or poem is heroic, it is about a hero or heroes doing great things; If a society is heroic it is at a stage where stories of great heroes are common and wars are won by single heroic warriors. This is often a society with tribes or technology is bronze age or iron age; A heroic age is a time when great heroes were said to have lived. This is often early in history.
@heroin	Heroin is very strong and addictive narcotic drug; it is made from opium.--
@heroine	A female hero.
@heroism	Heroism is the act of doing something firemen, who run into burning buildings for people they don't know, is inspiring.''
@herpetology	Herpetology is the reptiles and amphibians.--
@herring	Herring is a small, oily fish of the genus Clupea, often used as food.--
@hers	If something is hers, it belongs to her.
@herself	Third person singular feminine reflexive pronoun
@Hertzsprung-Russell diagram	A Hertzsprung–Russell diagram is a graph that organizes stars by color, temperature and brightness.
@hesitant	If a person is hesitant, they tend to wait before doing something; If a person is hesitant, they tend to wait before doing something.
@hesitate	When someone hesitates, they have doubts about something and therefore do not act, or stop the action
@hesitation	A hesitation is a pause in speaking, usually because you are nor sure of what to say; Hesitation is the act of hesitating.--
@hetero	One who is attracted to members of the opposite sex; If someone is hetero, they are attracted to members of the opposite sex.
@heterophobia	Heterophobia is the fear of what is the different
@heteroromantic	Heteroromantic means when you are romantically attracted to a person of the opposite gender.
@heterosexual	Someone who is heterosexual is attracted to people of the opposite sex. That means a heterosexual man is attracted to women, and a heterosexual woman is attracted to men; someone who is heterosexual
@heterosexuals	"
@heterosocial	A heterosocial relationship is a social relationship with someone of the opposite sex.
@heterosociality	Heterosociality is the state of having social relationships with someone of the opposite sex.
@heterotrophic	Obtains nutrience from external sources due to the lack of ability to synthesize food.--
@hex	A hex is an evil spell or curse; If you hex a person, you cast an evil spell on that person. "; A hex is an evil spell or curse; If you hex a person, you cast an evil spell on that person. --
@hexadecagon	A hexadecagon is a shape with sixteen sides. "; A hexadecagon is a shape with sixteen sides.
@hexagon	A hexagon is a shape with six sides.
@hey	You say, "hey" in greeting when you meet or see somebody; You shout (say loudly) "hey" to get someone to notice you.
@hiatus	A hiatus is a break or pause; A hiatus is a vacation.--
@hidden	If something is hidden, it is hard to see or find.
@hide	When you hide something, you put it where others will not find it; When you hide, you go where others will not find you; The skin of an animal is its hide.--
@hideous	When someone is hideous, it means the person is very ugly.
@hierarchical	If something is hierarchical, it has levels, with higher levels being larger, more important, more powerful, etc.
@hierarchy	A hierarchy is a body of officials organized in ranks so that each is above or below another; Any group of objects ranked so that every one is above or below another.
@high	If something is high, it is a long way up; If something is high, its top is a long way up; If something is high, it is very good. It might be better or more important than other things. This can often means someone has more power; If someone is high, that person's mind is affected by drugs. 
@high school	A high school is a kind of school.--
@high tea	A high tea is an English meal that is served between lunch and dinner; A high tea is a formal afternoon tea.--
@highlight	If you highlight something, you make it more noticeable or obvious; If you highlight your hair, you make some parts a lighter colour.&lt;gallery&gt;File:Muhlenbach_quarter_highlighted.png a map with one area highlighted in blueFile:Edit_summary_in_preferences_screenshot_highlighted.png some text with one line highlighted in yellow&lt;/gallery&gt;; A highlight is a particularly good part; A highlight is a light-coloured area.
@highlighter	Highlighters are marker pen that are used to highlight text.--
@highly	very; If someone is highly qualified, skilled, or educated, they have a lot of skill or knowledge; If someone is highly placed, they have a lot of power; If you think highly of someone or something, you think they're very good.
@highway	A highway is a large road for cars.
@hijab	A hijab is a piece of material worn by Muslim women to cover their hair and neck.
@hijack	If you hijack a vehicle, you force it to stop so you c..."; If you hijack a vehicle, you force it to stop so you can seize control of it in order to reach a destination.--
@hike	A hike is a long walk; A hike is an abrupt increase; usually referring to the increase in the cost of something; If you go hiking, you take a long walk for pleasure or exercise; If the price of something hikes, it increases unfairly or suddenly.--
@hiker	A hiker is a person who walks for long distances, a person who hikes; A hiker is a person who walks for long distances, a person who hikes.--
@hikikomori	A hikikomori is a person who lives a lifestyle of rarely interacting with others.--
@hilarious	If something is hilarious, it makes you laugh a lot.--
@hill	A hill is a piece of high ground that rises up out of lower ground. A hill is like a mountain but smaller. 
@Hillary	Hillary is a female given name; Hillary is a surname.
@hillbilly	A person who lives in the country in an area with many hills, and who has little money. Usually, this means an American from a region called Appalachia or a region called the Ozark Mountains. These people have homes and farms in the valleys between the hills; Having to do with hillbillies, or typical of hillbillies.--
@him	he when used after a preposition or as the object of a verb; You use us to talk or write about yourself and other people together with you; You use us to show which people you mean: yourself and other people together with you.
@Himachal Pradesh	Himachal Pradesh is a state in India. The capital is Shimla.
@Himalayas	The Himalayas are a group of mountains from India to China.
@himself	Third person masuline singular reflexive pronoun.
@hind	If something is located at the hind, it is located at the back of it; A hind is a female deer.--
@hinder	If you hinder something, then you delay it or make it slower to happen.--
@Hindi	Hindi is the national language of India.
@hindrance	A hindrance is something that makes something more difficult. 
@Hindu	A Hindu is a follower of the religion of Hinduism.--
@Hinduism	The first religion of India. Hinduism teaches that many gods exist but are all parts of one God.
@hinge	A hinge is a small metal thing that holds a door to the wall and bends to let the door move; If something hinges on something, it depends on it; If you hinge something, it means you put a hinge on it.
@hint	A hint is a clue to a question or a puzzle; To suggest.
@hip	A hip is the part of the sticks out the farthest. It is part of the lower torso; A hip of a rose is its fruit; If someone is hip, he or she knows how to act right and dress right.--
@hippo	Hippo is another way of saying hippopotamus.
@hippopotamus	A hippopotamus is a big plant-eating animal found in Africa that lives mostly in water.
@hippopotomonstrosesquipedaliophobia	The fear of long words.
@hire	If someone hires you, they agree to give you a job and pay you money; A person who has been hired.
@his	If you say something is his thing, you mean it belongs to a particular man or boy; His is used, instead of the name of an object, to refer to something belonging to a man or boy.
@hiss	A hiss is a sound often made by snakes or leaking air; If something hisses, it makes a hissing sound.
@histology	Histology is the study of how tissues and cells of a plant or an animal grow.--
@historian	A historian is a person who studies or writes about history.--
@historic	If something is historic, it is important to history.
@historical	Historical events, record, leaders, etc. all relate to things that happened in the distant past.
@historiography	Historiography is the writing of --
@history	History is what happened in the 
